submission_id,brew_other
VZo946,NULL
1rGbOg,NULL
AlW6Nz,Aeropress
eB9Nlk,NULL
Rz8Z7p,NULL
PA82QV,Aeropress
VZo91E,NULL
J288qz,NULL
Rz88xv,NULL
24OOAe,Aeropress
6drrRk,NULL
xd99Ny,NULL
J288B7,NULL
DV00VZ,Aeropress
MA88WM,NULL
vNqq14,Steep coffee bags
xd99Gr,Aeropress
xd99Gr,clever dripper
xd99Gr,Vietnamese phin
7d4JOR,NULL
5dE89b,NULL
VZovVj,Aeropress
oAlKke,NULL
42PAoA,NULL
YZVpBz,Moka pot
WAlD0e,NULL
aBZAYE,NULL
5dEeb6,NULL
aBZK8b,NULL
7d4aDz,NULL
xd9R4v,Aeropress
xd9R4v,Switch
zKWGyq,NULL
aBZAD2,NULL
BG8jLe,NULL
6drWyB,NULL
NA8Mj0,AeroPress
GrYq4p,Moka pot
aBZAWW,NULL
jBGkaJ,NULL
8djRol,NULL
g5WkQK,NULL
vNqdzg,NULL
PA8GWe,Aeropress
zKWLyk,Aeropress
eB9v7O,Turkish Coffee
YZVkOB,NULL
blNvR1,NULL
lNVvz6,Turkish coffee
QA8kPp,Aeropress
0EoaXN,aeropress
9d24ZK,NULL
24O70L,NULL
lNVv5V,NULL
BG8eRe,NULL
Ld5oZj,NULL
KM8R9z,NULL
ylegqW,Moka Pot
jBGgEQ,NULL
7d4jzR,NULL
NA8gMW,NULL
0EolEy,Aeropress
vNqpVl,NULL
rl2pWX,Aeropress
24OZrj,cupping
24OZ99,NULL
GrYyvj,NULL
aBZo4W,NULL
GrYyv2,NULL
oAlpr1,NULL
blNyVg,NULL
kYOQN1,NULL
DV0Py5,NULL
KM8Nkg,NULL
MA82rp,NULL
KM8718,NULL
DVABNq,NULL
PAvpP1,NULL
aBK9lZ,NULL
7d1qYZ,steep and release with a hario switch
aBK5GX,NULL
241AGA,NULL
oAK2l5,NULL
eBKaMk,NULL
g5Y9XO,NULL
AlAB5z,NULL
oAKGpN,NULL
zK2YQq,NULL
dYKdod,NULL
7d1xrR,Hario switch/immersion
aBKYRX,NULL
oAKMjb,NULL
kYKybM,NULL
WADNek,NULL
NAM6Yp,NULL
jB5yQ9,NULL
yljly0,NULL
oAKBJe,aeropress
eBKAGk,NULL
KMv6KK,NULL
vNE2Zl,aeropress
vNE2Zl,immersion dripper (hario switch)
KMvLNM,NULL
lNKWjB,Aeropress
PAvXE5,NULL
9dpvKG,NULL
0E1vgN,NULL
OAdJzR,NULL
pLRWYb,Aeropress
5d8GLd,NULL
1rDJYl,NULL
241vE9,NULL
rlGraX,NULL
KMvJZX,NULL
BGADYN,NULL
g5YNYd,NULL
YZpzy0,NULL
OAdBMa,AeroPress
dYK2oV,Aeropress
vNE0Dd,AeroPress
J2XkXd,NULL
vNE0Y8,NULL
DVAXPb,NULL
EPv8WN,Aeropress
EPv8WN,Moca Pot
YZpVlq,NULL
jB5MEY,Aeropress
42AA2k,NULL
DVAAYl,Moka Pot
g5YW51,AeroPress
WADM8v,Aeropress
NAMbXp,NULL
1rDDZO,NULL
qboJdg,NULL
0E11K6,NULL
pLRJ9y,NULL
QAvzjk,Aeropress
EPvZjN,NULL
xd4RKr,Aeropress
42Ap4O,Aeropress
0E1D5Z,NULL
g5YkOd,NULL
ZdvD8z,NULL
lNKMov,NULL
rlGJKR,Clever Dripper
RzvkQl,NULL
241oZD,NULL
aBKzLq,NULL
Xe1QPj,NULL
GrX79O,NULL
DVAW05,NULL
MAvG7g,NULL
QAv458,NULL
KMvO2z,NULL
8dAEWk,NULL
VZvdYN,NULL
BGADV5,NULL
yljg5d,NULL
pLR9Z1,NULL
pLR1jb,NULL
g5YxdK,NULL
7d1ge9,NULL
oAKaVP,NULL
ZdvLxe,NULL
lNK9jV,Moka pot
PAvLGe,NULL
Xe1dzY,NULL
6dAGGe,NULL
7d1YLZ,NULL
vNEaD0,NULL
pLRNKb,NULL
zK2AN0,NULL
LdvjJ2,Aeropress
DVAoQj,NULL
xd4bKy,Aeropress
blKRbo,NULL
xd48r9,NULL
9dp0bY,NULL
Rzvqrp,NULL
GrXOqp,Aeropress
0E1qKB,NULL
GrXOXp,NULL
7d1rKL,NULL
Zdvr9y,NULL
vNE5Og,NULL
8dA45x,NULL
Xe1PKP,Clever Dripper
g5Y6KP,NULL
pLR20y,NULL
RzvqeQ,NULL
8dABok,Aeropress
8dAB1r,NULL
OAd2ZY,NULL
kYK2lj,NULL
RzvADQ,NULL
9dp82p,NULL
NAMaMQ,NULL
pLRElV,NULL
241pJj,NULL
jB5KdJ,NULL
eBKxvq,NULL
dYKPVN,NULL
GrYYvz,NULL
jB5Ne4,NULL
5d8Rbo,NULL
7d1GbZ,NULL
OAdOL8,NULL
blK0G0,NULL
xd4kxy,NULL
g5YRyl,NULL
Xe1KVj,NULL
VZvREv,NULL
zK2p0M,Xbloom
J2XaDr,NULL
pLRj4B,Aeropress
yljKbW,NULL
VZvRWl,X Bloom
blY5eZ,NULL
Al47oW,NULL
lNYaNN,NULL
WAKOvP,NULL
8d6Nxl,Aeropress
jBJeBJ,NULL
QAz1z7,NULL
lNYBPN,NULL
PAbpo1,NULL
1rNdW1,NULL
oA5EQ1,NULL
KMW55V,NULL
Zd1Eao,NULL
VZbQlv,NULL
rlJOM2,NULL
8d6ZNA,NULL
NAbX0l,NULL
DVxplq,Aeropress
Xe84rd,NULL
blYW2Z,Aeropress
NAb78l,NULL
oA5285,NULL
eB0aEx,NULL
vNJP54,Aeropress
RzbPjj,NULL
oA5GOM,NULL
Al4vRB,NULL
9dRQYG,NULL
24lNeL,Moka pot
9dRDjY,NULL
NAb6Pb,NULL
dY86Dq,NULL
vNJA6l,NULL
OAbzv7,NULL
eB0BZq,NULL
BGjXPN,NULL
9dRdbV,NULL
DVx1aR,Aeropress
J2eDgY,NULL
GrqJeo,NULL
Xe8YXY,NULL
VZbMby,NULL
RzbJ9v,NULL
VZb1Wv,NULL
qbJoAk,NULL
xdR4ro,NULL
PAbvbe,NULL
rlJGpv,NULL
VZbv6N,NULL
24l1RL,NULL
OAbV78,NULL
xdRgQy,Moka Pot
5de0vv,NULL
g5JybJ,NULL
42p4kd,NULL
42paed,NULL
eB0ezx,Mocha pot
Ld69rj,Aeropress/Clever Dripper
aBaYav,NULL
DVZNMN,Aeropress
eBYArx,NULL
AljJve,NULL
J2WRlr,NULL
7dpxRz,NULL
PAGExV,NULL
PAG05P,NULL
8dRe5Y,NULL
RzVLkd,Aeropress
Xe2EGV,NULL
42pjyB,NULL
1rpMZg,NULL
GrQL1z,Mokka
GrQL1z,Turkish ibrik
GrQL1z,Aeropress
qbkKrG,NULL
rlkdNv,NULL
OAoB5M,Aeropress
bl62ee,NULL
GrQYrj,NULL
bl6Nr2,NULL
YZxV75,NULL
8dRAxz,NULL
BG2jrR,NULL
BG2j71,NULL
lNMvqk,NULL
5dpOVM,NULL
jBkEvR,Aeropress
ZdZWkv,NULL
dYkpxA,NULL
0EDlP0,NULL
42pdPB,Aeropress
zK1oKM,Aeropress
24Dylp,NULL
QAOaNl,Aeropress
KMaZGk,NULL
24DYOb,NULL
24DYpV,NULL
KMa2YK,NULL
dYkJoN,NULL
Ld6L9j,NULL
blYxP2,NULL
KMaj18,NULL
24DOYj,NULL
dYkydo,NULL
Ld68Ay,NULL
RzVOOv,NULL
yldOGB,NULL
oAkX95,NULL
Ld6lQ2,NULL
oAkXAP,NULL
aBa8l9,NULL
qbkxdk,NULL
lNMoMv,NULL
J2Wa7X,NULL
J2M1ko,Aeropress
7dMLqa,NULL
42zJob,NULL
MAMNrY,NULL
eBvrAl,NULL
BG0pZK,NULL
VZDzDg,NULL
ZdDdjy,NULL
pLvp8J,NULL
J2M4vz,NULL
lNvxGB,NULL
jBv18R,NULL
42zgZb,NULL
BG0OK1,NULL
24o8aA,NULL
kYzalJ,Aeropress
42OQ7r,NULL
NAPD6p,NULL
zKdykZ,NULL
RzjoPd,NULL
jBzo99,NULL
Grb9O2,Aeropress
g5z9gM,NULL
OAE5V7,NULL
5dVzNP,NULL
DVaVJ5,NULL
7dEobZ,Aeropress
9d4vR4,Moka Pot
vNzL7d,NULL
GrbJYp,NULL
Al96kN,NULL
MAV78l,NULL
Al9jbl,NULL
24oDgL,Moka Pot
blzzoL,NULL
VZNxYM,NULL
DVaWjl,NULL
KMGOe7,NULL
blzgY1,aeropress
KMGOjK,NULL
LdOgG1,NULL
yl1GZ8,Aeropress
Zdegkz,NULL
BGe5v5,NULL
eBz8bE,NULL
xdz8yk,NULL
oAzL9x,NULL
0EkEeB,NULL
QA4GOY,NULL
9d4eBQ,NULL
rlYNrp,NULL
rlqy52,NULL
qbN5N7,NULL
AlQKkB,NULL
8dEazr,NULL
DVWzjb,NULL
oAxM95,NULL
lN4RDV,NULL
jBEq21,NULL
QAEpMA,NULL
xd67ZE,NULL
WAZarR,NULL
OAVNZK,NULL
jBEVgx,Aeropress
aBlMgq,AeroPress
oAxPWX,AeroPress
qbN99Y,NULL
Ldo8Pz,NULL
0EAKN6,NULL
J2BN4o,NULL
9dxN61,NULL
xdgr4o,NULL
LdVpav,NULL
BG67VA,NULL
Xe90az,NULL
1rO7Wp,NULL
dYzkGz,NULL
kYgAej,NULL
1rOvvQ,NULL
1rOvMQ,Clever dripper
Rz2JQv,Aeropress
Rz2JQv,Moka Pot
ZdWzBV,NULL
24VxvM,NULL
pL54N8,NULL
QAjOAg,NULL
42EpEY,NULL
PA44VP,NULL
vNgpPD,NULL
g5ggRM,Aeropress
rlgbDN,NULL
0EGYe9,Aeropress
