submission_id,brew,brew_other
ZdPO2B,Other,Moka pot
kYOGdZ,Pour over,NULL
zKWy91,Pour over,Hario switch
zKWy91,Other,Hario switch
eB9rLO,Pour over,NULL
eB9rLO,Espresso,NULL
9d2Z6G,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
pL4or1,Other,Aeropress Only
dYQ0DA,Coffee brewing machine (e.g. Mr. Coffee),NULL
1rG4xb,Other,Aeropress
5dE9EP,Bean-to-cup machine,Orb 1
5dE9EP,Coffee extract (e.g. Cometeer),Orb 1
5dE9EP,Espresso,Orb 1
5dE9EP,Other,Orb 1
5dE9EP,Coffee brewing machine (e.g. Mr. Coffee),Orb 1
9d2ZjQ,NULL,NULL
24OALV,Espresso,NULL
pL4o2J,NULL,NULL
8djLyl,Espresso,NULL
8djLyl,Pour over,NULL
0Eo859,Pour over,NULL
9d2Zp1,Pour over,NULL
oAlRqe,Espresso,NULL
6drK0J,Espresso,NULL
lNVO4V,Pour over,NULL
lNVO4V,Espresso,NULL
AlWp9o,Coffee brewing machine (e.g. Mr. Coffee),NULL
EP8lO4,Pour over,NULL
g5Wqll,Espresso,NULL
g5Wqll,Coffee extract (e.g. Cometeer),NULL
8djL45,French press,AeroPress
8djL45,Other,AeroPress
VZoPrv,Pour over,NULL
VZoPrv,Espresso,NULL
rl2oD5,French press,NULL
rl2oD5,Espresso,NULL
rl2oD5,Coffee brewing machine (e.g. Mr. Coffee),NULL
rl2oD5,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
rl2oD5,Cold brew,NULL
XeO40z,Espresso,NULL
XeO40z,Cold brew,NULL
oAl26X,Espresso,NULL
DV07Bp,Pour over,NULL
NA87DN,French press,NULL
MA8Ezl,Espresso,aeropress
MA8Ezl,Pour over,aeropress
MA8Ezl,Other,aeropress
5dE9DN,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
jBGlx4,Pour over,NULL
jBGlx4,Cold brew,NULL
jBGlx4,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
blNWNg,Pour over,NULL
blNWNg,Cold brew,NULL
GrYRLk,Coffee brewing machine (e.g. Mr. Coffee),NULL
GrYR0k,Pour over,NULL
GrYR0k,Espresso,NULL
MA8EAk,Pour over,NULL
MA8EAk,Espresso,NULL
MA8EAk,Coffee extract (e.g. Cometeer),NULL
OA8787,Other,aeropress
24OKL9,Pour over,NULL
24OKL9,Cold brew,NULL
24OKL9,Instant coffee,NULL
pL4D9E,Pour over,NULL
pL4D9E,Cold brew,NULL
pL4D9E,Instant coffee,NULL
VZozlM,Espresso,NULL
vNqPqv,Pour over,aeropress
vNqPqv,Other,aeropress
kYONrJ,Pour over,NULL
kYONrJ,Espresso,NULL
kYONrJ,Cold brew,NULL
aBZ2lE,Pour over,NULL
aBZ2lE,Espresso,NULL
aBZ2lE,French press,NULL
BG8xbQ,Espresso,NULL
AlWB5N,Pour over,NULL
AlWB5N,Espresso,NULL
DV076l,Pour over,NULL
Rz8D9K,Pour over,NULL
Rz8D9K,French press,NULL
Rz8D9K,Coffee brewing machine (e.g. Mr. Coffee),NULL
jBGl1a,Pour over,NULL
AlWB1D,Pour over,NULL
AlWB1D,Espresso,NULL
AlWB1D,Coffee brewing machine (e.g. Mr. Coffee),NULL
24OK29,Bean-to-cup machine,AeroPress
24OK29,Other,AeroPress
24OPPA,Pour over,NULL
g5WGdN,Espresso,NULL
7d4xXA,Pour over,NULL
ZdPaNA,Pour over,Aeropress
ZdPaNA,Other,Aeropress
ZdPadA,Cold brew,NULL
ZdPadA,Coffee brewing machine (e.g. Mr. Coffee),NULL
ZdPadA,Espresso,NULL
ZdPadA,Instant coffee,NULL
ZdPadA,Bean-to-cup machine,NULL
eB9R6J,Pour over,NULL
VZoJ4g,Espresso,NULL
ZdPaGe,Other,Aeropress
zKWYR1,Pour over,NULL
1rGV6p,Espresso,Aeropress
1rGV6p,Coffee extract (e.g. Cometeer),Aeropress
1rGV6p,Instant coffee,Aeropress
1rGV6p,Other,Aeropress
BG87r1,Coffee brewing machine (e.g. Mr. Coffee),NULL
PA8OJ0,Espresso,NULL
PA8OJ0,Pour over,NULL
PA8OJ0,French press,NULL
QA8V6X,Pour over,NULL
QA8V6X,Espresso,NULL
WAlzbQ,Pour over,NULL
WAlzbQ,Espresso,NULL
vNqyev,NULL,NULL
aBZY5v,French press,Immersion (Hario Switch)
aBZY5v,Espresso,Immersion (Hario Switch)
aBZY5v,Other,Immersion (Hario Switch)
aBZY5v,Pour over,Immersion (Hario Switch)
8djQeY,Pour over,NULL
9d2D11,NULL,NULL
PA8595,Espresso,Chemex
PA8595,Other,Chemex
PA8595,Espresso,AeroPress
PA8595,Other,AeroPress
XeOWRe,Pour over,NULL
XeOWRe,Cold brew,NULL
qbjAN9,NULL,NULL
42PxP5,Espresso,NULL
42PxP5,French press,NULL
42PxP5,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
oAlMgx,Espresso,NULL
oAlMgx,Pour over,NULL
lNVdxp,Pour over,NULL
6dr2Be,Pour over,NULL
42PxMB,Pour over,NULL
42PxMB,Espresso,NULL
0Eo6NQ,Other,NULL
zKWDg0,Other,AeroPress
6dr2lO,Pour over,NULL
EP8WgN,Espresso,NULL
EP8WgN,Pour over,NULL
Ld5WAz,NULL,NULL
MA8bXl,Pour over,NULL
MA8bXl,Cold brew,NULL
jBGQK9,Espresso,NULL
jBGQK9,Pour over,NULL
7d4Ng6,NULL,NULL
NA86q0,Pour over,NULL
Rz80oj,Pour over,NULL
Rz80oj,Espresso,NULL
GrYz6e,Pour over,NULL
GrYz6e,Coffee brewing machine (e.g. Mr. Coffee),NULL
rl2AgR,NULL,NULL
NA86AB,NULL,NULL
24Oeej,Pour over,NULL
DV0Nvb,Espresso,NULL
DV0Nvb,Pour over,NULL
zKWD61,Coffee brewing machine (e.g. Mr. Coffee),NULL
Ld5b5O,Pour over,NULL
Ld5b5O,French press,NULL
24OerL,Bean-to-cup machine,NULL
24OerL,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
QA8DA8,Pour over,NULL
Rz80VP,Pour over,NULL
AlWd4N,Pour over,NULL
AlWd4N,Espresso,NULL
8djKEr,Pour over,Aeropress
8djKEr,Coffee extract (e.g. Cometeer),Aeropress
8djKEr,Other,Aeropress
8djKEr,Espresso,Aeropress
24OeoM,Instant coffee,NULL
yle6oW,NULL,NULL
NA8oKO,Pour over,NULL
NA8oKO,French press,NULL
5dEzOQ,Pour over,Aeropress
5dEzOQ,Espresso,Aeropress
5dEzOQ,French press,Aeropress
5dEzOQ,Other,Aeropress
5dEzOQ,Pour over,Turkish
5dEzOQ,Espresso,Turkish
5dEzOQ,French press,Turkish
5dEzOQ,Other,Turkish
0Eox59,Bean-to-cup machine,NULL
0Eox59,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
Rz80kv,Pour over,NULL
7d4WYR,French press,NULL
oAlyxN,Pour over,NULL
oAlyxN,Espresso,NULL
OA8zZg,French press,NULL
OA8zZg,Espresso,NULL
1rGlOb,Espresso,NULL
OA8zpp,Pour over,NULL
OA8zpp,Espresso,NULL
GrYz2j,Pour over,NULL
GrYz2j,Espresso,NULL
PA8Add,Pour over,NULL
dYQ6Jo,Pour over,NULL
dYQ6Jo,Espresso,NULL
aBZBNE,NULL,NULL
jBGB6Y,Pour over,NULL
jBGB6Y,Espresso,NULL
jBGB6Y,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
jBGB6Y,Coffee extract (e.g. Cometeer),NULL
jBGB6Y,Cold brew,NULL
ylelXW,NULL,NULL
AlWdeD,NULL,NULL
VZoZYg,Espresso,NULL
VZoZYg,Pour over,NULL
ylelvg,French press,NULL
ylelvg,Cold brew,NULL
ylelvg,Coffee brewing machine (e.g. Mr. Coffee),NULL
VZoZvv,NULL,NULL
qbjbj7,Other,V60 Switch. Immersion with paper filter
Rz8zrp,NULL,NULL
oAlALb,Espresso,NULL
ylelyX,Espresso,NULL
42P20r,Espresso,NULL
42P20r,Pour over,NULL
42P20r,Coffee brewing machine (e.g. Mr. Coffee),NULL
1rGVNl,Pour over,NULL
ylelbd,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
YZVORq,Espresso,NULL
YZVORq,Bean-to-cup machine,NULL
YZVORq,Cold brew,NULL
YZVORq,Pour over,NULL
24OkKb,Pour over,NULL
24OkKb,French press,NULL
24OkKb,Espresso,NULL
24OkKb,Cold brew,NULL
ZdPV6A,Coffee brewing machine (e.g. Mr. Coffee),NULL
jBGM04,Pour over,NULL
jBGM04,Espresso,NULL
jBGM04,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
0EoMMA,Pour over,NULL
dYQAjr,Pour over,NULL
dYQAjr,Espresso,NULL
YZVOYN,Pour over,NULL
rl2Kql,Pour over,NULL
DV010Z,Espresso,Aeropress
DV010Z,Coffee extract (e.g. Cometeer),Aeropress
DV010Z,Other,Aeropress
KM8oBX,Espresso,NULL
KM8oBX,French press,NULL
g5WA1N,Pour over,NULL
g5WA1N,Coffee brewing machine (e.g. Mr. Coffee),NULL
8djkWx,Espresso,NULL
GrY142,Pour over,NULL
Ld5GRl,Espresso,NULL
Ld5GRl,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
PA8Exx,Espresso,Aeropress
PA8Exx,Pour over,Aeropress
PA8Exx,Other,Aeropress
7d4ZRR,Other,AeroPress
xd9ZYo,Espresso,NULL
GrY1GO,Pour over,Aeropress
GrY1GO,Espresso,Aeropress
GrY1GO,Other,Aeropress
0EoPBN,French press,NULL
0EoPBN,Espresso,NULL
0EoPBN,Cold brew,NULL
eB9EEo,NULL,NULL
24OrLb,Pour over,NULL
YZVdVv,NULL,NULL
PA80Pe,Pour over,Aeropress
PA80Pe,Other,Aeropress
J280BR,Pour over,NULL
J280BR,French press,NULL
J280BR,Espresso,NULL
J280BR,Cold brew,NULL
oAlO1e,Pour over,NULL
oAlO1e,French press,NULL
oAlO1e,Espresso,NULL
zKWe98,Pour over,NULL
xd9Z7o,Pour over,NULL
xd9Z7o,Espresso,NULL
xd9Z7o,Coffee brewing machine (e.g. Mr. Coffee),NULL
yleDb4,Espresso,AeroPress
yleDb4,Pour over,AeroPress
yleDb4,Other,AeroPress
7d4NML,French press,NULL
7d4NML,Cold brew,NULL
7d4NML,Espresso,NULL
24Or0b,Coffee brewing machine (e.g. Mr. Coffee),NULL
QA80QA,Pour over,NULL
KM80XK,Pour over,AeroPress
KM80XK,Other,AeroPress
8djGNl,Coffee brewing machine (e.g. Mr. Coffee),NULL
8djGNl,Pour over,NULL
oAlOxx,Pour over,NULL
oAloDO,NULL,NULL
OA80vA,Other,Aeropress
Rz8L7Q,Pour over,NULL
0EoLb0,Pour over,NULL
0EoLb0,French press,NULL
GrYLqQ,Other,Aeropress
KM8Lgg,Pour over,NULL
KM8Lgg,French press,NULL
KM8Lgg,Espresso,NULL
KM8Lgg,Coffee brewing machine (e.g. Mr. Coffee),NULL
KM8Lgg,Cold brew,NULL
zKWJ7k,Pour over,NULL
zKWJ7k,Cold brew,NULL
zKWJ7k,French press,NULL
dYQjYd,Pour over,NULL
dYQjYd,French press,NULL
dYQjYd,Espresso,NULL
AlWDde,Espresso,NULL
AlWDde,Pour over,NULL
WAlYYN,NULL,NULL
5dEvMP,Pour over,NULL
5dEvMP,French press,NULL
5dEvMP,Espresso,NULL
YZVYvz,Pour over,NULL
dYQjpN,Espresso,NULL
dYQjpN,Coffee brewing machine (e.g. Mr. Coffee),NULL
EP8Dr2,Pour over,NULL
EP8Dr2,French press,NULL
EP8Dr2,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
NA8Y1O,Coffee brewing machine (e.g. Mr. Coffee),NULL
OA8Yxa,Pour over,NULL
OA8Yxa,Espresso,NULL
OA8Yxa,Cold brew,NULL
42PveX,Espresso,Aeropress
42PveX,Other,Aeropress
eB92Gx,Pour over,NULL
eB92Gx,Espresso,NULL
GrYDNp,Pour over,NULL
oAldrV,Coffee brewing machine (e.g. Mr. Coffee),NULL
NA8Yvp,Pour over,Aeropress
NA8Yvp,Espresso,Aeropress
NA8Yvp,Pod/capsule machine (e.g. Keurig/Nespresso),Aeropress
NA8Yvp,Other,Aeropress
NA8Yvp,French press,Aeropress
NA8Yvp,Pour over,MokaPot
NA8Yvp,Espresso,MokaPot
NA8Yvp,Pod/capsule machine (e.g. Keurig/Nespresso),MokaPot
NA8Yvp,Other,MokaPot
NA8Yvp,French press,MokaPot
kYOWV1,Pour over,Aeropress
kYOWV1,Other,Aeropress
qbjKvY,Pour over,NULL
qbjKvY,French press,NULL
DV0JEj,NULL,NULL
pL472P,Espresso,NULL
pL472P,French press,NULL
pL472P,Pour over,NULL
yleEB8,Espresso,NULL
42PoWY,Espresso,Aeropress
42PoWY,Other,Aeropress
0Eo8pZ,NULL,NULL
NA805j,Espresso,NULL
NA805j,Pour over,NULL
jBG96E,Pour over,NULL
zKWQja,Pour over,NULL
zKWQja,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
42PN8B,Pour over,NULL
42PN8B,Espresso,NULL
42PN2B,Espresso,NULL
GrYBJQ,Coffee brewing machine (e.g. Mr. Coffee),NULL
WAlpBj,NULL,NULL
VZo1bM,French press,Percolator
VZo1bM,Other,Percolator
EP8bar,Pour over,NULL
8djpW5,Pour over,NULL
kYORko,Other,Moka pot
VZo1BJ,French press,Percolator
VZo1BJ,Other,Percolator
J28kGo,Pour over,NULL
vNqxbv,Espresso,Bripe
vNqxbv,Pour over,Bripe
vNqxbv,Other,Bripe
vNqxp0,Pour over,NULL
AlWbko,NULL,NULL
0EojW0,Pour over,NULL
VZo1el,Pour over,NULL
VZo1el,Espresso,NULL
VZo1el,Coffee brewing machine (e.g. Mr. Coffee),NULL
lNVlPX,Coffee brewing machine (e.g. Mr. Coffee),NULL
Ld5MLO,Instant coffee,Moka pot
Ld5MLO,Other,Moka pot
aBZjQZ,Pour over,NULL
aBZjQZ,Espresso,NULL
aBZjQZ,Cold brew,NULL
XeOBKz,Pour over,aeropress
XeOBKz,Other,aeropress
xd90dy,NULL,NULL
jBG0la,Coffee brewing machine (e.g. Mr. Coffee),NULL
vNq0Xl,Other,Aeropress
XeORJY,Pour over,NULL
XeORJY,Espresso,NULL
XeORJY,Coffee brewing machine (e.g. Mr. Coffee),NULL
6dr1OO,NULL,NULL
GrYoqQ,Pour over,NULL
GrYoqQ,Coffee brewing machine (e.g. Mr. Coffee),NULL
VZo946,NULL,NULL
1rGbOg,Pour over,NULL
AlW6Nz,Pour over,Aeropress
AlW6Nz,Other,Aeropress
eB9Nlk,French press,NULL
eB9Nlk,Espresso,NULL
eB9Nlk,Coffee brewing machine (e.g. Mr. Coffee),NULL
eB9Nlk,Bean-to-cup machine,NULL
Rz8Z7p,NULL,NULL
PA82QV,Other,Aeropress
PA82QV,Pod/capsule machine (e.g. Keurig/Nespresso),Aeropress
PA82QV,Coffee brewing machine (e.g. Mr. Coffee),Aeropress
VZo91E,Coffee brewing machine (e.g. Mr. Coffee),NULL
VZo91E,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
VZo91E,French press,NULL
VZo91E,Espresso,NULL
J288qz,Pour over,NULL
J288qz,Coffee brewing machine (e.g. Mr. Coffee),NULL
Rz88xv,NULL,NULL
24OOAe,Other,Aeropress
24OOAe,Cold brew,Aeropress
24OOAe,Pour over,Aeropress
6drrRk,Pour over,NULL
6drrRk,Cold brew,NULL
xd99Ny,Pour over,NULL
J288B7,Pour over,NULL
J288B7,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
DV00VZ,Other,Aeropress
MA88WM,Pour over,NULL
MA88WM,French press,NULL
MA88WM,Cold brew,NULL
MA88WM,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
vNqq14,Pour over,Steep coffee bags
vNqq14,Espresso,Steep coffee bags
vNqq14,Other,Steep coffee bags
vNqq14,Instant coffee,Steep coffee bags
xd99Gr,Pour over,Aeropress
xd99Gr,Coffee extract (e.g. Cometeer),Aeropress
xd99Gr,Other,Aeropress
xd99Gr,Pour over,clever dripper
xd99Gr,Coffee extract (e.g. Cometeer),clever dripper
xd99Gr,Other,clever dripper
xd99Gr,Pour over,Vietnamese phin
xd99Gr,Coffee extract (e.g. Cometeer),Vietnamese phin
xd99Gr,Other,Vietnamese phin
7d4JOR,Pour over,NULL
7d4JOR,French press,NULL
7d4JOR,Espresso,NULL
5dE89b,Pour over,NULL
5dE89b,Espresso,NULL
VZovVj,Other,Aeropress
oAlKke,Pour over,NULL
42PAoA,Pour over,NULL
42PAoA,Espresso,NULL
42PAoA,Instant coffee,NULL
YZVpBz,Other,Moka pot
WAlD0e,Pour over,NULL
WAlD0e,French press,NULL
WAlD0e,Espresso,NULL
WAlD0e,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
aBZAYE,French press,NULL
aBZAYE,Pour over,NULL
aBZAYE,Coffee brewing machine (e.g. Mr. Coffee),NULL
aBZAYE,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
aBZAYE,Cold brew,NULL
5dEeb6,Pour over,NULL
5dEeb6,Coffee brewing machine (e.g. Mr. Coffee),NULL
5dEeb6,Cold brew,NULL
aBZK8b,Coffee brewing machine (e.g. Mr. Coffee),NULL
7d4aDz,Pour over,NULL
7d4aDz,Espresso,NULL
xd9R4v,Pour over,Aeropress
xd9R4v,Other,Aeropress
xd9R4v,Pour over,Switch
xd9R4v,Other,Switch
zKWGyq,NULL,NULL
aBZAD2,Pour over,NULL
aBZAD2,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
aBZAD2,Cold brew,NULL
BG8jLe,Pour over,NULL
BG8jLe,Espresso,NULL
6drWyB,NULL,NULL
NA8Mj0,Other,AeroPress
GrYq4p,Other,Moka pot
aBZAWW,Coffee brewing machine (e.g. Mr. Coffee),NULL
aBZAWW,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
jBGkaJ,NULL,NULL
8djRol,Pour over,NULL
g5WkQK,Pour over,NULL
g5WkQK,Espresso,NULL
vNqdzg,Espresso,NULL
vNqdzg,Instant coffee,NULL
PA8GWe,Pour over,Aeropress
PA8GWe,Other,Aeropress
zKWLyk,Pour over,Aeropress
zKWLyk,Other,Aeropress
eB9v7O,French press,Turkish Coffee
eB9v7O,Pour over,Turkish Coffee
eB9v7O,Other,Turkish Coffee
YZVkOB,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
blNvR1,Pour over,NULL
blNvR1,Espresso,NULL
lNVvz6,Pour over,Turkish coffee
lNVvz6,French press,Turkish coffee
lNVvz6,Other,Turkish coffee
QA8kPp,Pour over,Aeropress
QA8kPp,Espresso,Aeropress
QA8kPp,Other,Aeropress
0EoaXN,Other,aeropress
0EoaXN,Pour over,aeropress
9d24ZK,NULL,NULL
24O70L,NULL,NULL
lNVv5V,Pour over,NULL
lNVv5V,Espresso,NULL
lNVv5V,Coffee extract (e.g. Cometeer),NULL
lNVv5V,French press,NULL
BG8eRe,Pour over,NULL
Ld5oZj,Pour over,NULL
Ld5oZj,French press,NULL
Ld5oZj,Espresso,NULL
Ld5oZj,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
Ld5oZj,Bean-to-cup machine,NULL
KM8R9z,French press,NULL
KM8R9z,Espresso,NULL
ylegqW,Espresso,Moka Pot
ylegqW,Pod/capsule machine (e.g. Keurig/Nespresso),Moka Pot
ylegqW,Other,Moka Pot
jBGgEQ,French press,NULL
jBGgEQ,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
7d4jzR,Coffee brewing machine (e.g. Mr. Coffee),NULL
7d4jzR,Instant coffee,NULL
NA8gMW,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
NA8gMW,Coffee extract (e.g. Cometeer),NULL
NA8gMW,Cold brew,NULL
0EolEy,Espresso,Aeropress
0EolEy,Cold brew,Aeropress
0EolEy,Other,Aeropress
vNqpVl,NULL,NULL
rl2pWX,Espresso,Aeropress
rl2pWX,Other,Aeropress
24OZrj,Coffee brewing machine (e.g. Mr. Coffee),cupping
24OZrj,Other,cupping
24OZ99,Pour over,NULL
24OZ99,French press,NULL
24OZ99,Espresso,NULL
24OZ99,Coffee brewing machine (e.g. Mr. Coffee),NULL
GrYyvj,Coffee brewing machine (e.g. Mr. Coffee),NULL
aBZo4W,Coffee brewing machine (e.g. Mr. Coffee),NULL
GrYyv2,Coffee brewing machine (e.g. Mr. Coffee),NULL
oAlpr1,Pour over,NULL
oAlpr1,Espresso,NULL
blNyVg,Pour over,NULL
blNyVg,Cold brew,NULL
kYOQN1,Espresso,NULL
DV0Py5,Pour over,NULL
DV0Py5,Espresso,NULL
KM8Nkg,NULL,NULL
MA82rp,Pour over,NULL
MA82rp,Espresso,NULL
MA82rp,Cold brew,NULL
KM8718,Pour over,NULL
KM8718,Espresso,NULL
DVABNq,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
PAvpP1,Espresso,NULL
PAvpP1,Pour over,NULL
aBK9lZ,Espresso,NULL
7d1qYZ,Other,steep and release with a hario switch
7d1qYZ,Pour over,steep and release with a hario switch
aBK5GX,Pour over,NULL
aBK5GX,French press,NULL
241AGA,Coffee brewing machine (e.g. Mr. Coffee),NULL
oAK2l5,Pour over,NULL
oAK2l5,Espresso,NULL
eBKaMk,Coffee brewing machine (e.g. Mr. Coffee),NULL
g5Y9XO,French press,NULL
AlAB5z,Espresso,NULL
AlAB5z,Pour over,NULL
AlAB5z,French press,NULL
AlAB5z,Coffee brewing machine (e.g. Mr. Coffee),NULL
oAKGpN,French press,NULL
zK2YQq,Pour over,NULL
zK2YQq,French press,NULL
zK2YQq,Bean-to-cup machine,NULL
dYKdod,Pour over,NULL
dYKdod,French press,NULL
dYKdod,Espresso,NULL
dYKdod,Cold brew,NULL
7d1xrR,Pour over,Hario switch/immersion
7d1xrR,Other,Hario switch/immersion
aBKYRX,Coffee brewing machine (e.g. Mr. Coffee),NULL
aBKYRX,Espresso,NULL
oAKMjb,Pour over,NULL
oAKMjb,Espresso,NULL
kYKybM,Pour over,NULL
kYKybM,Coffee brewing machine (e.g. Mr. Coffee),NULL
WADNek,NULL,NULL
NAM6Yp,Pour over,NULL
NAM6Yp,Coffee brewing machine (e.g. Mr. Coffee),NULL
jB5yQ9,French press,NULL
yljly0,Pour over,NULL
yljly0,Espresso,NULL
oAKBJe,Pour over,aeropress
oAKBJe,Pod/capsule machine (e.g. Keurig/Nespresso),aeropress
oAKBJe,Other,aeropress
eBKAGk,Pour over,NULL
KMv6KK,Cold brew,NULL
vNE2Zl,Pour over,aeropress
vNE2Zl,Coffee extract (e.g. Cometeer),aeropress
vNE2Zl,Other,aeropress
vNE2Zl,Espresso,aeropress
vNE2Zl,Pour over,immersion dripper (hario switch)
vNE2Zl,Coffee extract (e.g. Cometeer),immersion dripper (hario switch)
vNE2Zl,Other,immersion dripper (hario switch)
vNE2Zl,Espresso,immersion dripper (hario switch)
KMvLNM,Pour over,NULL
KMvLNM,Espresso,NULL
KMvLNM,Cold brew,NULL
lNKWjB,Espresso,Aeropress
lNKWjB,Other,Aeropress
PAvXE5,Pour over,NULL
9dpvKG,Espresso,NULL
0E1vgN,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
OAdJzR,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
OAdJzR,Espresso,NULL
pLRWYb,Pour over,Aeropress
pLRWYb,Other,Aeropress
pLRWYb,Cold brew,Aeropress
5d8GLd,Espresso,NULL
1rDJYl,Espresso,NULL
241vE9,Espresso,NULL
241vE9,Pour over,NULL
rlGraX,Pour over,NULL
rlGraX,Coffee extract (e.g. Cometeer),NULL
KMvJZX,Espresso,NULL
KMvJZX,Pour over,NULL
BGADYN,Pour over,NULL
BGADYN,Espresso,NULL
g5YNYd,Pour over,NULL
g5YNYd,French press,NULL
YZpzy0,Pour over,NULL
YZpzy0,Espresso,NULL
OAdBMa,Pour over,AeroPress
OAdBMa,Coffee brewing machine (e.g. Mr. Coffee),AeroPress
OAdBMa,French press,AeroPress
OAdBMa,Other,AeroPress
dYK2oV,Pour over,Aeropress
dYK2oV,Other,Aeropress
vNE0Dd,Other,AeroPress
J2XkXd,Espresso,NULL
vNE0Y8,Pour over,NULL
DVAXPb,French press,NULL
DVAXPb,Cold brew,NULL
EPv8WN,Pour over,Aeropress
EPv8WN,Other,Aeropress
EPv8WN,French press,Aeropress
EPv8WN,Pour over,Moca Pot
EPv8WN,Other,Moca Pot
EPv8WN,French press,Moca Pot
YZpVlq,Coffee brewing machine (e.g. Mr. Coffee),NULL
jB5MEY,Pour over,Aeropress
jB5MEY,Other,Aeropress
42AA2k,Pour over,NULL
42AA2k,Coffee brewing machine (e.g. Mr. Coffee),NULL
DVAAYl,Espresso,Moka Pot
DVAAYl,Other,Moka Pot
g5YW51,Pour over,AeroPress
g5YW51,Other,AeroPress
WADM8v,Pour over,Aeropress
WADM8v,Coffee brewing machine (e.g. Mr. Coffee),Aeropress
WADM8v,Coffee extract (e.g. Cometeer),Aeropress
WADM8v,Cold brew,Aeropress
WADM8v,Other,Aeropress
NAMbXp,NULL,NULL
1rDDZO,Pour over,NULL
qboJdg,Pour over,NULL
0E11K6,Coffee brewing machine (e.g. Mr. Coffee),NULL
pLRJ9y,Pour over,NULL
pLRJ9y,French press,NULL
pLRJ9y,Coffee brewing machine (e.g. Mr. Coffee),NULL
QAvzjk,Pour over,Aeropress
QAvzjk,Other,Aeropress
EPvZjN,Pour over,NULL
EPvZjN,Espresso,NULL
EPvZjN,Cold brew,NULL
xd4RKr,Pour over,Aeropress
xd4RKr,Espresso,Aeropress
xd4RKr,Other,Aeropress
42Ap4O,Espresso,Aeropress
42Ap4O,Other,Aeropress
42Ap4O,Coffee brewing machine (e.g. Mr. Coffee),Aeropress
0E1D5Z,Pour over,NULL
g5YkOd,Pour over,NULL
g5YkOd,Instant coffee,NULL
ZdvD8z,Pour over,NULL
lNKMov,Espresso,NULL
lNKMov,Pour over,NULL
rlGJKR,Espresso,Clever Dripper
rlGJKR,Other,Clever Dripper
RzvkQl,Pour over,NULL
RzvkQl,Cold brew,NULL
241oZD,Coffee brewing machine (e.g. Mr. Coffee),NULL
aBKzLq,Coffee brewing machine (e.g. Mr. Coffee),NULL
Xe1QPj,Coffee brewing machine (e.g. Mr. Coffee),NULL
Xe1QPj,French press,NULL
GrX79O,Coffee brewing machine (e.g. Mr. Coffee),NULL
DVAW05,Coffee brewing machine (e.g. Mr. Coffee),NULL
MAvG7g,Pour over,NULL
MAvG7g,Espresso,NULL
QAv458,NULL,NULL
KMvO2z,Espresso,NULL
8dAEWk,Pour over,NULL
8dAEWk,Espresso,NULL
8dAEWk,Coffee extract (e.g. Cometeer),NULL
VZvdYN,Espresso,NULL
BGADV5,Pour over,NULL
BGADV5,Espresso,NULL
BGADV5,French press,NULL
yljg5d,Coffee brewing machine (e.g. Mr. Coffee),NULL
yljg5d,Pod/capsule machine (e.g. Keurig/Nespresso),NULL
pLR9Z1,Pour over,NULL
pLR9Z1,French press,NULL
pLR1jb,Pour over,NULL
g5YxdK,Espresso,NULL
g5YxdK,Coffee extract (e.g. Cometeer),NULL
7d1ge9,Espresso,NULL
oAKaVP,Coffee brewing machine (e.g. Mr. Coffee),NULL
ZdvLxe,Espresso,NULL
lNK9jV,Pour over,Moka pot
lNK9jV,French press,Moka pot
lNK9jV,Other,Moka pot
PAvLGe,French press,NULL
PAvLGe,Coffee brewing machine (e.g. Mr. Coffee),NULL
Xe1dzY,Pour over,NULL
Xe1dzY,French press,NULL
Xe1dzY,Espresso,NULL
Xe1dzY,Cold brew,NULL
6dAGGe,Pour over,NULL
6dAGGe,French press,NULL
6dAGGe,Coffee extract (e.g. Cometeer),NULL
6dAGGe,Espresso,NULL
7d1YLZ,Pour over,NULL
vNEaD0,Cold brew,NULL
