submission_id,additions
GrYKgp,No - just black
NA8Ddl,No - just black
DV0Kbq,No - just black
oAlDkx,No - just black
kYOb9r,"Milk, dairy alternative, or coffee creamer"
OA8lg7,No - just black
VZoGJ6,"No - just black, Milk, dairy alternative, or coffee creamer"
VZojqJ,No - just black
42PQRd,"Milk, dairy alternative, or coffee creamer, No - just black"
qbja4Y,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
Rz8KWd,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
VZoL46,No - just black
WAl9ee,"Milk, dairy alternative, or coffee creamer, No - just black"
PA8Dq0,"Milk, dairy alternative, or coffee creamer"
YZVR8v,"Milk, dairy alternative, or coffee creamer"
5dE4Ab,No - just black
oAlD8M,No - just black
1rGk8b,No - just black
rl2BZL,No - just black
vNqer0,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
PA815b,"Milk, dairy alternative, or coffee creamer"
WAlEEN,No - just black
kYOe7j,No - just black
pL4y0y,No - just black
NA8lDl,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
qbjDWk,No - just black
XeOJMV,"Milk, dairy alternative, or coffee creamer"
1rGdKM,"Milk, dairy alternative, or coffee creamer"
WAlrbP,No - just black
7d4L12,"Milk, dairy alternative, or coffee creamer"
J28p8z,No - just black
pL4y4y,No - just black
oAle1P,"Milk, dairy alternative, or coffee creamer, Flavor syrup, Sugar or sweetener"
DV0kER,"Milk, dairy alternative, or coffee creamer"
AlW2vk,"Milk, dairy alternative, or coffee creamer"
MA8N0g,
EP8dVX,No - just black
oAleL1,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
9d2ZNX,No - just black
NA8l2Q,No - just black
8djaYO,No - just black
6drjXo,No - just black
PA81MP,No - just black
EP8d7o,"Milk, dairy alternative, or coffee creamer"
1rGdqL,No - just black
xd9Dxk,"Milk, dairy alternative, or coffee creamer"
BG8pae,"Milk, dairy alternative, or coffee creamer"
pL4y8E,"No - just black, Milk, dairy alternative, or coffee creamer"
24OABe,"Milk, dairy alternative, or coffee creamer"
rl2Bzo,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
ZdPO2B,No - just black
kYOGdZ,No - just black
zKWy91,No - just black
eB9rLO,No - just black
9d2Z6G,No - just black
pL4or1,"Milk, dairy alternative, or coffee creamer"
dYQ0DA,"Milk, dairy alternative, or coffee creamer, Flavor syrup, Other"
1rG4xb,"Milk, dairy alternative, or coffee creamer"
5dE9EP,Other
9d2ZjQ,
24OALV,"No - just black, Milk, dairy alternative, or coffee creamer"
pL4o2J,No - just black
8djLyl,"Milk, dairy alternative, or coffee creamer"
0Eo859,No - just black
9d2Zp1,No - just black
oAlRqe,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
6drK0J,"Milk, dairy alternative, or coffee creamer"
lNVO4V,"Milk, dairy alternative, or coffee creamer"
AlWp9o,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
EP8lO4,No - just black
g5Wqll,No - just black
8djL45,"Milk, dairy alternative, or coffee creamer"
VZoPrv,No - just black
rl2oD5,"Milk, dairy alternative, or coffee creamer"
XeO40z,"Milk, dairy alternative, or coffee creamer"
oAl26X,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
DV07Bp,No - just black
NA87DN,No - just black
MA8Ezl,No - just black
5dE9DN,No - just black
jBGlx4,No - just black
blNWNg,No - just black
GrYRLk,"Milk, dairy alternative, or coffee creamer"
GrYR0k,No - just black
MA8EAk,"Milk, dairy alternative, or coffee creamer"
OA8787,No - just black
24OKL9,"Milk, dairy alternative, or coffee creamer"
pL4D9E,
VZozlM,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
vNqPqv,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
kYONrJ,No - just black
aBZ2lE,No - just black
BG8xbQ,"Milk, dairy alternative, or coffee creamer"
AlWB5N,"No - just black, Milk, dairy alternative, or coffee creamer"
DV076l,No - just black
Rz8D9K,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
jBGl1a,No - just black
AlWB1D,No - just black
24OK29,No - just black
24OPPA,No - just black
g5WGdN,"Milk, dairy alternative, or coffee creamer"
7d4xXA,No - just black
ZdPaNA,No - just black
ZdPadA,"Milk, dairy alternative, or coffee creamer"
eB9R6J,No - just black
VZoJ4g,No - just black
ZdPaGe,No - just black
zKWYR1,No - just black
1rGV6p,"No - just black, Milk, dairy alternative, or coffee creamer"
BG87r1,"Milk, dairy alternative, or coffee creamer"
PA8OJ0,"Milk, dairy alternative, or coffee creamer"
QA8V6X,"Milk, dairy alternative, or coffee creamer"
WAlzbQ,No - just black
vNqyev,"Milk, dairy alternative, or coffee creamer"
aBZY5v,No - just black
8djQeY,No - just black
9d2D11,No - just black
PA8595,No - just black
XeOWRe,No - just black
qbjAN9,
42PxP5,"No - just black, Milk, dairy alternative, or coffee creamer"
oAlMgx,"No - just black, Milk, dairy alternative, or coffee creamer"
lNVdxp,No - just black
6dr2Be,"Milk, dairy alternative, or coffee creamer, No - just black"
42PxMB,No - just black
0Eo6NQ,
zKWDg0,No - just black
6dr2lO,No - just black
EP8WgN,"Milk, dairy alternative, or coffee creamer, No - just black, Flavor syrup"
Ld5WAz,"Milk, dairy alternative, or coffee creamer"
MA8bXl,No - just black
jBGQK9,"Milk, dairy alternative, or coffee creamer"
7d4Ng6,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
NA86q0,"Milk, dairy alternative, or coffee creamer"
Rz80oj,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
GrYz6e,No - just black
rl2AgR,"Milk, dairy alternative, or coffee creamer"
NA86AB,"Milk, dairy alternative, or coffee creamer"
24Oeej,No - just black
DV0Nvb,"No - just black, Milk, dairy alternative, or coffee creamer"
zKWD61,No - just black
Ld5b5O,No - just black
24OerL,"Milk, dairy alternative, or coffee creamer"
QA8DA8,No - just black
Rz80VP,Sugar or sweetener
AlWd4N,No - just black
8djKEr,No - just black
24OeoM,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
yle6oW,"Milk, dairy alternative, or coffee creamer"
NA8oKO,No - just black
5dEzOQ,No - just black
0Eox59,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
Rz80kv,"No - just black, Milk, dairy alternative, or coffee creamer"
7d4WYR,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
oAlyxN,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
OA8zZg,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
1rGlOb,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
OA8zpp,"Milk, dairy alternative, or coffee creamer, No - just black"
GrYz2j,No - just black
PA8Add,No - just black
dYQ6Jo,No - just black
aBZBNE,"Milk, dairy alternative, or coffee creamer"
jBGB6Y,"No - just black, Milk, dairy alternative, or coffee creamer"
ylelXW,No - just black
AlWdeD,No - just black
VZoZYg,No - just black
ylelvg,"Milk, dairy alternative, or coffee creamer"
VZoZvv,"Milk, dairy alternative, or coffee creamer"
qbjbj7,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
Rz8zrp,"Milk, dairy alternative, or coffee creamer"
oAlALb,"Milk, dairy alternative, or coffee creamer"
ylelyX,"Milk, dairy alternative, or coffee creamer"
42P20r,No - just black
1rGVNl,No - just black
ylelbd,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
YZVORq,No - just black
24OkKb,No - just black
ZdPV6A,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
jBGM04,"No - just black, Milk, dairy alternative, or coffee creamer"
0EoMMA,"Milk, dairy alternative, or coffee creamer"
dYQAjr,"No - just black, Milk, dairy alternative, or coffee creamer"
YZVOYN,No - just black
rl2Kql,"Milk, dairy alternative, or coffee creamer"
DV010Z,No - just black
KM8oBX,Sugar or sweetener
g5WA1N,No - just black
8djkWx,No - just black
GrY142,"Milk, dairy alternative, or coffee creamer"
Ld5GRl,"Flavor syrup, Milk, dairy alternative, or coffee creamer"
PA8Exx,No - just black
7d4ZRR,No - just black
xd9ZYo,"Milk, dairy alternative, or coffee creamer"
GrY1GO,No - just black
0EoPBN,"No - just black, Milk, dairy alternative, or coffee creamer"
eB9EEo,No - just black
24OrLb,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
YZVdVv,"Milk, dairy alternative, or coffee creamer"
PA80Pe,"No - just black, Milk, dairy alternative, or coffee creamer"
J280BR,No - just black
oAlO1e,No - just black
zKWe98,
xd9Z7o,"No - just black, Milk, dairy alternative, or coffee creamer"
yleDb4,No - just black
7d4NML,"No - just black, Milk, dairy alternative, or coffee creamer"
24Or0b,"Milk, dairy alternative, or coffee creamer"
QA80QA,No - just black
KM80XK,No - just black
8djGNl,No - just black
oAlOxx,No - just black
oAloDO,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
OA80vA,No - just black
Rz8L7Q,No - just black
0EoLb0,No - just black
GrYLqQ,No - just black
KM8Lgg,No - just black
zKWJ7k,"No - just black, Milk, dairy alternative, or coffee creamer"
dYQjYd,No - just black
AlWDde,"Milk, dairy alternative, or coffee creamer"
WAlYYN,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
5dEvMP,No - just black
YZVYvz,"Milk, dairy alternative, or coffee creamer"
dYQjpN,No - just black
EP8Dr2,"Milk, dairy alternative, or coffee creamer"
NA8Y1O,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
OA8Yxa,"Milk, dairy alternative, or coffee creamer, Other, No - just black"
42PveX,Sugar or sweetener
eB92Gx,No - just black
GrYDNp,"Milk, dairy alternative, or coffee creamer"
oAldrV,No - just black
NA8Yvp,"Milk, dairy alternative, or coffee creamer"
kYOWV1,No - just black
qbjKvY,Sugar or sweetener
DV0JEj,"Milk, dairy alternative, or coffee creamer"
pL472P,No - just black
yleEB8,"Milk, dairy alternative, or coffee creamer"
42PoWY,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
0Eo8pZ,No - just black
NA805j,No - just black
jBG96E,
zKWQja,No - just black
42PN8B,No - just black
42PN2B,"Milk, dairy alternative, or coffee creamer"
GrYBJQ,"No - just black, Milk, dairy alternative, or coffee creamer"
WAlpBj,
VZo1bM,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
EP8bar,"No - just black, Milk, dairy alternative, or coffee creamer"
8djpW5,No - just black
kYORko,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
VZo1BJ,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
J28kGo,No - just black
vNqxbv,"Milk, dairy alternative, or coffee creamer"
vNqxp0,No - just black
AlWbko,"Milk, dairy alternative, or coffee creamer"
0EojW0,No - just black
VZo1el,No - just black
lNVlPX,"Milk, dairy alternative, or coffee creamer"
Ld5MLO,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
aBZjQZ,No - just black
XeOBKz,No - just black
xd90dy,"No - just black, Milk, dairy alternative, or coffee creamer"
jBG0la,"Milk, dairy alternative, or coffee creamer"
vNq0Xl,No - just black
XeORJY,No - just black
6dr1OO,"Milk, dairy alternative, or coffee creamer"
GrYoqQ,No - just black
VZo946,"Milk, dairy alternative, or coffee creamer"
1rGbOg,No - just black
AlW6Nz,No - just black
eB9Nlk,"No - just black, Milk, dairy alternative, or coffee creamer"
Rz8Z7p,No - just black
PA82QV,"Milk, dairy alternative, or coffee creamer"
VZo91E,No - just black
J288qz,No - just black
Rz88xv,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
24OOAe,No - just black
6drrRk,
xd99Ny,No - just black
J288B7,"Milk, dairy alternative, or coffee creamer, No - just black"
DV00VZ,No - just black
MA88WM,No - just black
vNqq14,No - just black
xd99Gr,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
7d4JOR,No - just black
5dE89b,No - just black
VZovVj,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
oAlKke,No - just black
42PAoA,No - just black
YZVpBz,"Milk, dairy alternative, or coffee creamer"
WAlD0e,No - just black
aBZAYE,"Milk, dairy alternative, or coffee creamer"
5dEeb6,No - just black
aBZK8b,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
7d4aDz,"Milk, dairy alternative, or coffee creamer"
xd9R4v,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
zKWGyq,No - just black
aBZAD2,No - just black
BG8jLe,No - just black
6drWyB,Sugar or sweetener
NA8Mj0,No - just black
GrYq4p,"Milk, dairy alternative, or coffee creamer"
aBZAWW,"Milk, dairy alternative, or coffee creamer"
jBGkaJ,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
8djRol,"Milk, dairy alternative, or coffee creamer"
g5WkQK,No - just black
vNqdzg,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
PA8GWe,No - just black
zKWLyk,No - just black
eB9v7O,No - just black
YZVkOB,"Milk, dairy alternative, or coffee creamer"
blNvR1,No - just black
lNVvz6,No - just black
QA8kPp,No - just black
0EoaXN,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
9d24ZK,No - just black
24O70L,No - just black
lNVv5V,No - just black
BG8eRe,No - just black
Ld5oZj,No - just black
KM8R9z,No - just black
ylegqW,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Other"
jBGgEQ,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
7d4jzR,No - just black
NA8gMW,No - just black
0EolEy,No - just black
vNqpVl,"Milk, dairy alternative, or coffee creamer"
rl2pWX,No - just black
24OZrj,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
24OZ99,No - just black
GrYyvj,No - just black
aBZo4W,"Milk, dairy alternative, or coffee creamer"
GrYyv2,No - just black
oAlpr1,"Milk, dairy alternative, or coffee creamer"
blNyVg,Sugar or sweetener
kYOQN1,"Milk, dairy alternative, or coffee creamer"
DV0Py5,No - just black
KM8Nkg,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
MA82rp,No - just black
KM8718,No - just black
DVABNq,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
PAvpP1,
aBK9lZ,"Milk, dairy alternative, or coffee creamer"
7d1qYZ,No - just black
aBK5GX,No - just black
241AGA,"Milk, dairy alternative, or coffee creamer"
oAK2l5,No - just black
eBKaMk,"Milk, dairy alternative, or coffee creamer"
g5Y9XO,"Milk, dairy alternative, or coffee creamer"
AlAB5z,No - just black
oAKGpN,"Milk, dairy alternative, or coffee creamer"
zK2YQq,"No - just black, Milk, dairy alternative, or coffee creamer"
dYKdod,"Milk, dairy alternative, or coffee creamer"
7d1xrR,No - just black
aBKYRX,No - just black
oAKMjb,No - just black
kYKybM,No - just black
WADNek,
NAM6Yp,No - just black
jB5yQ9,No - just black
yljly0,No - just black
oAKBJe,No - just black
eBKAGk,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup"
KMv6KK,"Milk, dairy alternative, or coffee creamer"
vNE2Zl,"No - just black, Other"
KMvLNM,No - just black
lNKWjB,No - just black
PAvXE5,No - just black
9dpvKG,No - just black
0E1vgN,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
OAdJzR,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
pLRWYb,"Milk, dairy alternative, or coffee creamer"
5d8GLd,"Milk, dairy alternative, or coffee creamer"
1rDJYl,No - just black
241vE9,No - just black
rlGraX,No - just black
KMvJZX,No - just black
BGADYN,No - just black
g5YNYd,"Milk, dairy alternative, or coffee creamer"
YZpzy0,"Milk, dairy alternative, or coffee creamer"
OAdBMa,No - just black
dYK2oV,No - just black
vNE0Dd,No - just black
J2XkXd,"No - just black, Milk, dairy alternative, or coffee creamer"
vNE0Y8,No - just black
DVAXPb,No - just black
EPv8WN,No - just black
YZpVlq,No - just black
jB5MEY,No - just black
42AA2k,No - just black
DVAAYl,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Other"
g5YW51,No - just black
WADM8v,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
NAMbXp,
1rDDZO,No - just black
qboJdg,No - just black
0E11K6,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
pLRJ9y,No - just black
QAvzjk,"Milk, dairy alternative, or coffee creamer"
EPvZjN,No - just black
xd4RKr,No - just black
42Ap4O,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
0E1D5Z,No - just black
g5YkOd,No - just black
ZdvD8z,No - just black
lNKMov,No - just black
rlGJKR,No - just black
RzvkQl,No - just black
241oZD,"No - just black, Milk, dairy alternative, or coffee creamer"
aBKzLq,Sugar or sweetener
Xe1QPj,"Milk, dairy alternative, or coffee creamer"
GrX79O,"Milk, dairy alternative, or coffee creamer"
DVAW05,No - just black
MAvG7g,No - just black
QAv458,No - just black
KMvO2z,"Milk, dairy alternative, or coffee creamer"
8dAEWk,No - just black
VZvdYN,No - just black
BGADV5,No - just black
yljg5d,No - just black
pLR9Z1,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
pLR1jb,No - just black
g5YxdK,"Milk, dairy alternative, or coffee creamer"
7d1ge9,"Milk, dairy alternative, or coffee creamer"
oAKaVP,No - just black
ZdvLxe,"Milk, dairy alternative, or coffee creamer"
lNK9jV,No - just black
PAvLGe,No - just black
Xe1dzY,No - just black
6dAGGe,No - just black
7d1YLZ,No - just black
vNEaD0,"No - just black, Flavor syrup"
pLRNKb,No - just black
zK2AN0,No - just black
LdvjJ2,No - just black
DVAoQj,No - just black
xd4bKy,No - just black
blKRbo,"Milk, dairy alternative, or coffee creamer"
xd48r9,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
9dp0bY,"Milk, dairy alternative, or coffee creamer"
Rzvqrp,"Milk, dairy alternative, or coffee creamer"
GrXOqp,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
0E1qKB,No - just black
GrXOXp,No - just black
7d1rKL,No - just black
Zdvr9y,No - just black
vNE5Og,No - just black
8dA45x,Sugar or sweetener
Xe1PKP,No - just black
g5Y6KP,No - just black
pLR20y,"Milk, dairy alternative, or coffee creamer"
RzvqeQ,"Milk, dairy alternative, or coffee creamer"
8dABok,"Milk, dairy alternative, or coffee creamer"
8dAB1r,"Milk, dairy alternative, or coffee creamer"
OAd2ZY,No - just black
kYK2lj,"No - just black, Milk, dairy alternative, or coffee creamer"
RzvADQ,No - just black
9dp82p,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
NAMaMQ,No - just black
pLRElV,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
241pJj,"Milk, dairy alternative, or coffee creamer"
jB5KdJ,No - just black
eBKxvq,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup"
dYKPVN,No - just black
GrYYvz,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
jB5Ne4,No - just black
5d8Rbo,"Milk, dairy alternative, or coffee creamer"
7d1GbZ,No - just black
OAdOL8,No - just black
blK0G0,No - just black
xd4kxy,No - just black
g5YRyl,Sugar or sweetener
Xe1KVj,No - just black
VZvREv,No - just black
zK2p0M,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup"
J2XaDr,No - just black
pLRj4B,No - just black
yljKbW,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
VZvRWl,No - just black
blY5eZ,No - just black
Al47oW,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
lNYaNN,No - just black
WAKOvP,"Flavor syrup, Milk, dairy alternative, or coffee creamer"
8d6Nxl,"Milk, dairy alternative, or coffee creamer"
jBJeBJ,"Milk, dairy alternative, or coffee creamer"
QAz1z7,"Milk, dairy alternative, or coffee creamer"
lNYBPN,"Milk, dairy alternative, or coffee creamer"
PAbpo1,"Milk, dairy alternative, or coffee creamer, No - just black"
1rNdW1,
oA5EQ1,"Milk, dairy alternative, or coffee creamer"
KMW55V,No - just black
Zd1Eao,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
VZbQlv,No - just black
rlJOM2,No - just black
8d6ZNA,
NAbX0l,"Milk, dairy alternative, or coffee creamer"
DVxplq,No - just black
Xe84rd,No - just black
blYW2Z,No - just black
NAb78l,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
oA5285,"Milk, dairy alternative, or coffee creamer"
eB0aEx,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
vNJP54,"Milk, dairy alternative, or coffee creamer"
RzbPjj,"No - just black, Milk, dairy alternative, or coffee creamer"
oA5GOM,"Milk, dairy alternative, or coffee creamer"
Al4vRB,"No - just black, Milk, dairy alternative, or coffee creamer"
9dRQYG,No - just black
24lNeL,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
9dRDjY,No - just black
NAb6Pb,No - just black
dY86Dq,"Milk, dairy alternative, or coffee creamer"
vNJA6l,No - just black
OAbzv7,"Milk, dairy alternative, or coffee creamer"
eB0BZq,No - just black
BGjXPN,"Flavor syrup, Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
9dRdbV,No - just black
DVx1aR,No - just black
J2eDgY,No - just black
GrqJeo,No - just black
Xe8YXY,No - just black
VZbMby,No - just black
RzbJ9v,"Milk, dairy alternative, or coffee creamer"
VZb1Wv,No - just black
qbJoAk,
xdR4ro,No - just black
PAbvbe,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
rlJGpv,"Milk, dairy alternative, or coffee creamer"
VZbv6N,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
24l1RL,"Milk, dairy alternative, or coffee creamer"
OAbV78,No - just black
xdRgQy,"Milk, dairy alternative, or coffee creamer, Other"
5de0vv,No - just black
g5JybJ,"Milk, dairy alternative, or coffee creamer"
42p4kd,No - just black
42paed,No - just black
eB0ezx,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
Ld69rj,No - just black
aBaYav,"No - just black, Milk, dairy alternative, or coffee creamer"
DVZNMN,No - just black
eBYArx,"Milk, dairy alternative, or coffee creamer"
AljJve,"Milk, dairy alternative, or coffee creamer"
J2WRlr,Sugar or sweetener
7dpxRz,"Milk, dairy alternative, or coffee creamer"
PAGExV,No - just black
PAG05P,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
8dRe5Y,No - just black
RzVLkd,No - just black
Xe2EGV,No - just black
42pjyB,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
1rpMZg,No - just black
GrQL1z,No - just black
qbkKrG,"Milk, dairy alternative, or coffee creamer, No - just black"
rlkdNv,"Milk, dairy alternative, or coffee creamer"
OAoB5M,"Milk, dairy alternative, or coffee creamer"
bl62ee,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
GrQYrj,"Milk, dairy alternative, or coffee creamer"
bl6Nr2,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
YZxV75,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
8dRAxz,No - just black
BG2jrR,
BG2j71,No - just black
lNMvqk,"Milk, dairy alternative, or coffee creamer"
5dpOVM,No - just black
jBkEvR,No - just black
ZdZWkv,No - just black
dYkpxA,No - just black
0EDlP0,"Milk, dairy alternative, or coffee creamer"
42pdPB,No - just black
zK1oKM,No - just black
24Dylp,"Milk, dairy alternative, or coffee creamer"
QAOaNl,No - just black
KMaZGk,No - just black
24DYOb,"Milk, dairy alternative, or coffee creamer"
24DYpV,No - just black
KMa2YK,No - just black
dYkJoN,"No - just black, Milk, dairy alternative, or coffee creamer"
Ld6L9j,No - just black
blYxP2,No - just black
KMaj18,"Milk, dairy alternative, or coffee creamer"
24DOYj,No - just black
dYkydo,No - just black
Ld68Ay,No - just black
RzVOOv,No - just black
yldOGB,No - just black
oAkX95,No - just black
Ld6lQ2,No - just black
oAkXAP,"No - just black, Milk, dairy alternative, or coffee creamer"
aBa8l9,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
qbkxdk,No - just black
lNMoMv,No - just black
J2Wa7X,No - just black
J2M1ko,
7dMLqa,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
42zJob,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
MAMNrY,No - just black
eBvrAl,
BG0pZK,No - just black
VZDzDg,No - just black
ZdDdjy,Sugar or sweetener
pLvp8J,
J2M4vz,No - just black
lNvxGB,"Milk, dairy alternative, or coffee creamer"
jBv18R,No - just black
42zgZb,No - just black
BG0OK1,No - just black
24o8aA,No - just black
kYzalJ,No - just black
42OQ7r,No - just black
NAPD6p,No - just black
zKdykZ,No - just black
RzjoPd,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
jBzo99,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
Grb9O2,No - just black
g5z9gM,No - just black
OAE5V7,No - just black
5dVzNP,No - just black
DVaVJ5,"Milk, dairy alternative, or coffee creamer"
7dEobZ,No - just black
9d4vR4,No - just black
vNzL7d,No - just black
GrbJYp,"Milk, dairy alternative, or coffee creamer, Flavor syrup"
Al96kN,No - just black
MAV78l,
Al9jbl,No - just black
24oDgL,"Milk, dairy alternative, or coffee creamer"
blzzoL,No - just black
VZNxYM,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
DVaWjl,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
KMGOe7,No - just black
blzgY1,"Milk, dairy alternative, or coffee creamer"
KMGOjK,No - just black
LdOgG1,No - just black
yl1GZ8,"No - just black, Milk, dairy alternative, or coffee creamer"
Zdegkz,No - just black
BGe5v5,"Milk, dairy alternative, or coffee creamer"
eBz8bE,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
xdz8yk,No - just black
oAzL9x,
0EkEeB,No - just black
QA4GOY,"No - just black, Milk, dairy alternative, or coffee creamer"
9d4eBQ,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
rlYNrp,No - just black
rlqy52,"Milk, dairy alternative, or coffee creamer"
qbN5N7,"Milk, dairy alternative, or coffee creamer"
AlQKkB,No - just black
8dEazr,No - just black
DVWzjb,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
oAxM95,No - just black
lN4RDV,"Milk, dairy alternative, or coffee creamer, No - just black"
jBEq21,"Milk, dairy alternative, or coffee creamer"
QAEpMA,No - just black
xd67ZE,No - just black
WAZarR,
OAVNZK,No - just black
jBEVgx,No - just black
aBlMgq,Other
oAxPWX,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
qbN99Y,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
Ldo8Pz,No - just black
0EAKN6,Other
J2BN4o,"Milk, dairy alternative, or coffee creamer"
9dxN61,
xdgr4o,No - just black
LdVpav,No - just black
BG67VA,No - just black
Xe90az,No - just black
1rO7Wp,No - just black
dYzkGz,No - just black
kYgAej,No - just black
1rOvvQ,"Milk, dairy alternative, or coffee creamer"
1rOvMQ,No - just black
Rz2JQv,"No - just black, Milk, dairy alternative, or coffee creamer"
ZdWzBV,No - just black
24VxvM,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup"
pL54N8,"No - just black, Sugar or sweetener, Milk, dairy alternative, or coffee creamer"
QAjOAg,"Milk, dairy alternative, or coffee creamer"
42EpEY,"Milk, dairy alternative, or coffee creamer"
PA44VP,"Milk, dairy alternative, or coffee creamer, Other"
vNgpPD,"Milk, dairy alternative, or coffee creamer"
g5ggRM,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup"
rlgbDN,"Milk, dairy alternative, or coffee creamer"
0EGYe9,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener"
